station_name=Rogers Ave & Sterling St; pagerank=0.49
station_name=St Johns Pl & Washington Ave; pagerank=0.49
station_name=Sterling Pl & Bedford Ave; pagerank=0.49
station_name=Union St & Bedford Ave; pagerank=0.49
station_name=Van Brunt St & Van Dyke St; pagerank=0.49
station_name=28 St & 41 Ave; pagerank=0.48
station_name=44 Dr & 21 St; pagerank=0.48
station_name=46 Ave & 5 St; pagerank=0.48
station_name=6 Ave & 12 St; pagerank=0.48
station_name=Broadway & Moylan Pl; pagerank=0.48
station_name=Brooklyn Bridge Park - Pier 2; pagerank=0.48
station_name=Carlton Ave & Park Ave; pagerank=0.48
station_name=Carroll St & Columbia St; pagerank=0.48
station_name=Columbia St & Degraw St; pagerank=0.48
station_name=Eckford St & Engert Ave; pagerank=0.48
station_name=Franklin Ave & Empire Blvd; pagerank=0.48
station_name=Kosciuszko St & Nostrand Ave; pagerank=0.48
station_name=Leonard St & Nassau Ave; pagerank=0.48
station_name=Myrtle Ave & Marcy Ave; pagerank=0.48
station_name=Pioneer St & Van Brunt St; pagerank=0.48
station_name=President St & Henry St; pagerank=0.48
station_name=S Portland Ave & Hanson Pl; pagerank=0.48
station_name=W 104 St & Amsterdam Ave; pagerank=0.48
station_name=W 106 St & Amsterdam Ave; pagerank=0.48
station_name=W 110 St & Amsterdam Ave; pagerank=0.48
station_name=West End Ave & W 107 St; pagerank=0.48
station_name=White St & Moore St; pagerank=0.48
station_name=27 St & Hunter St; pagerank=0.47
station_name=5 St & 6 Ave; pagerank=0.47
station_name=Powers St & Olive St; pagerank=0.47
station_name=St Nicholas Ave & Manhattan Ave; pagerank=0.47
station_name=14 St & 7 Ave; pagerank=0.46
station_name=E 93 St & 2 Ave; pagerank=0.46
station_name=E 97 St & 3 Ave; pagerank=0.46
station_name=Eastern Pkwy & Washington Ave; pagerank=0.46
station_name=Franklin Ave & St Marks Ave; pagerank=0.46
station_name=Hancock St & Bedford Ave; pagerank=0.46
station_name=Kingston Ave & Herkimer St; pagerank=0.46
station_name=Macon St & Nostrand Ave; pagerank=0.46
station_name=Madison Ave & E 99 St; pagerank=0.46
station_name=Metropolitan Ave & Meeker Ave; pagerank=0.46
station_name=Park Ave & St Edwards St; pagerank=0.46
station_name=Union Ave & Jackson St; pagerank=0.46
station_name=W 55 St & 6 Ave; pagerank=0.46
station_name=3 Ave & E 95 St; pagerank=0.45
station_name=31 Ave & 30 St; pagerank=0.45
station_name=31 St & Newtown Ave; pagerank=0.45
station_name=31 St & Thomson Ave; pagerank=0.45
station_name=48 Ave & 30 Pl; pagerank=0.45
station_name=5 Ave & E 93 St; pagerank=0.45
station_name=Atlantic Ave & Fort Greene Pl; pagerank=0.45
station_name=E 109 St & 3 Ave; pagerank=0.45
station_name=E 81 St & Park Ave; pagerank=0.45
station_name=Halsey St & Tompkins Ave; pagerank=0.45
station_name=India St & West St; pagerank=0.45
station_name=Irving Ave & Jefferson St; pagerank=0.45
station_name=Lenox Ave & W 126 St; pagerank=0.45
station_name=Lenox Ave & W 130 St; pagerank=0.45
station_name=Mt Morris Park W & W 120 St; pagerank=0.45
station_name=Park Ave & Marcus Garvey Blvd; pagerank=0.45
station_name=Sharon St & Olive St; pagerank=0.45
station_name=Vernon Blvd & 47 Rd; pagerank=0.45
station_name=W 107 St & Columbus Ave; pagerank=0.45
station_name=W 120 St & Claremont Ave; pagerank=0.45
station_name=W 90 St & Amsterdam Ave; pagerank=0.45
station_name=Wyckoff St & Bond St; pagerank=0.45
station_name=6 Ave & 9 St; pagerank=0.44
station_name=Columbia Heights & Cranberry St; pagerank=0.44
station_name=Dock 72 Way & Market St; pagerank=0.44
station_name=Hart St & Wyckoff Ave; pagerank=0.44
station_name=Nostrand Ave & Myrtle Ave; pagerank=0.44
station_name=Smith St & 3 St; pagerank=0.44
station_name=Stockholm St & Wilson Ave; pagerank=0.44
station_name=Broadway & Whipple St; pagerank=0.43
station_name=Carroll St & Washington Ave; pagerank=0.43
station_name=Crown St & Bedford Ave; pagerank=0.43
station_name=Lefferts Pl & Franklin Ave; pagerank=0.43
station_name=Lorimer St & Broadway; pagerank=0.43
station_name=Marcus Garvey Blvd & Macon St; pagerank=0.43
station_name=Putnam Ave & Throop Ave; pagerank=0.43
station_name=Union Ave & Wallabout St; pagerank=0.43
station_name=3 Ave & 14 St; pagerank=0.42
station_name=35 Ave & 37 St; pagerank=0.42
station_name=44 Dr & Jackson Ave; pagerank=0.42
station_name=Adam Clayton Powell Blvd & W 126 St; pagerank=0.42
station_name=Cedar St & Myrtle Ave; pagerank=0.42
station_name=Central Park West & W 102 St; pagerank=0.42
station_name=E 103 St & Lexington Ave; pagerank=0.42
station_name=Frederick Douglass Blvd & W 117 St; pagerank=0.42
station_name=Lenox Ave & W 115 St; pagerank=0.42
station_name=Park Ave & E 124 St; pagerank=0.42
station_name=Verona Pl & Fulton St; pagerank=0.42
station_name=1 Pl & Clinton St; pagerank=0.41
station_name=2 Ave & 36 St - Citi Bike HQ at Industry City; pagerank=0.41
station_name=2 Ave & E 122 St; pagerank=0.41
station_name=28 Ave & 35 St; pagerank=0.41
station_name=28 St & 38 Ave; pagerank=0.41
station_name=37 Ave & 35 St; pagerank=0.41
station_name=4 Ave & 9 St; pagerank=0.41
station_name=Clinton St & 4 Place; pagerank=0.41
station_name=Court St & Nelson St; pagerank=0.41
station_name=Crescent St & Broadway; pagerank=0.41
station_name=Humboldt St & Varet St; pagerank=0.41
station_name=Knickerbocker Ave & Thames St; pagerank=0.41
station_name=W 129 St & Convent Ave; pagerank=0.41
station_name=Wyckoff Av & Jefferson St; pagerank=0.41
station_name=McKibbin St & Manhattan Ave; pagerank=0.4
station_name=Willoughby Ave & Wyckoff Ave; pagerank=0.4
station_name=1 Ave & E 110 St; pagerank=0.39
station_name=2 Ave & E 104 St; pagerank=0.39
station_name=2 Ave & E 99 St; pagerank=0.39
station_name=Adam Clayton Powell Blvd & W 118 St; pagerank=0.39
station_name=Carroll St & Franklin Ave; pagerank=0.39
station_name=Frederick Douglass Blvd & W 115 St; pagerank=0.39
station_name=Jackson St & Leonard St; pagerank=0.39
station_name=Montgomery St & Franklin Ave; pagerank=0.39
station_name=21 St & 43 Ave; pagerank=0.38
station_name=31 Ave & 34 St; pagerank=0.38
station_name=34 Ave & 38 St; pagerank=0.38
station_name=36 Ave & 31 St; pagerank=0.38
station_name=Broadway & W 122 St; pagerank=0.38
station_name=Coffey St & Conover St; pagerank=0.38
station_name=Driggs Ave & Lorimer St; pagerank=0.38
station_name=E 106 St & Madison Ave; pagerank=0.38
station_name=Graham Ave & Herbert St; pagerank=0.38
station_name=Monroe St & Classon Ave; pagerank=0.38
station_name=Pacific St & Classon Ave; pagerank=0.38
station_name=Stuyvesant Walk & 1 Av Loop; pagerank=0.38
station_name=Sullivan Pl & Bedford Ave; pagerank=0.38
station_name=Throop Ave & Myrtle Ave; pagerank=0.38
station_name=W 113 St & Broadway; pagerank=0.38
station_name=28 St & 36 Ave; pagerank=0.37
station_name=Bushwick Ave & McKibbin St; pagerank=0.37
station_name=Clinton St & Union St; pagerank=0.37
station_name=Division Ave & Marcy Ave; pagerank=0.37
station_name=E 118 St & 1 Ave; pagerank=0.36
station_name=E 98 St & Park Ave; pagerank=0.36
station_name=Lexington Ave & E 127 St; pagerank=0.36
station_name=Sigourney St & Columbia St; pagerank=0.36
station_name=31 St & Broadway; pagerank=0.35
station_name=34 St & 35 Ave; pagerank=0.35
station_name=36 Ave & 10 St; pagerank=0.35
station_name=49 Ave & 21 St; pagerank=0.35
station_name=Albany Ave & Fulton St; pagerank=0.35
station_name=Amsterdam Ave & W 119 St; pagerank=0.35
station_name=Broadway & 12 St; pagerank=0.35
station_name=Broadway & W 32 St; pagerank=0.35
station_name=Center Blvd & 48 Ave; pagerank=0.35
station_name=Columbus Ave & W 103 St; pagerank=0.35
station_name=Crescent St & 35 Ave; pagerank=0.35
station_name=E 116 St & 2 Ave; pagerank=0.35
station_name=E 128 St & Madison Ave; pagerank=0.35
station_name=Frederick Douglass Blvd & W 129 St; pagerank=0.35
station_name=Jackson Ave & 46 Rd; pagerank=0.35
station_name=Lewis Ave & Decatur St; pagerank=0.35
station_name=Putnam Ave & Nostrand Ave; pagerank=0.35
station_name=W 116 St & Amsterdam Ave; pagerank=0.35
station_name=White St & Johnson Ave; pagerank=0.35
station_name=31 St & 23 Ave; pagerank=0.34
station_name=31 St & Astoria Blvd; pagerank=0.34
station_name=Clinton St & Centre St; pagerank=0.34
station_name=Van Brunt St & Wolcott St; pagerank=0.34
station_name=Irving Ave & DeKalb Ave; pagerank=0.33
station_name=Steinway St & 28 Ave; pagerank=0.33
station_name=21 St & 36 Ave; pagerank=0.32
station_name=3 Ave & E 100 St; pagerank=0.32
station_name=Adam Clayton Powell Blvd & W 115 St; pagerank=0.32
station_name=Adam Clayton Powell Blvd & W 123 St; pagerank=0.32
station_name=E 102 St & Park Ave; pagerank=0.32
station_name=E 106 St & Lexington Ave; pagerank=0.32
station_name=E 114 St & 1 Ave; pagerank=0.32
station_name=E 115 St & Lexington Ave; pagerank=0.32
station_name=E 58 St & Madison Ave; pagerank=0.32
station_name=Lexington Ave & E 111 St; pagerank=0.32
station_name=Morningside Ave & W 123 St; pagerank=0.32
station_name=Pleasant Ave & E 116 St; pagerank=0.32
station_name=2 Ave & 9 St; pagerank=0.31
station_name=24 St & 41 Ave; pagerank=0.31
station_name=30 Ave & 21 St; pagerank=0.31
station_name=31 Ave & Crescent St; pagerank=0.31
station_name=35 St & 34 Ave; pagerank=0.31
station_name=39 St & 2 Ave - Citi Bike HQ at Industry City; pagerank=0.31
station_name=43 St & Broadway; pagerank=0.31
station_name=47 Ave & Skillman Ave; pagerank=0.31
station_name=Columbia St & W 9 St; pagerank=0.31
station_name=Crescent St & Ditmars Blvd; pagerank=0.31
station_name=Frost St & Meeker Ave; pagerank=0.31
station_name=Stagg St & Morgan Ave; pagerank=0.31
station_name=Steinway St & 23 Ave; pagerank=0.31
station_name=Sterling St & Bedford Ave; pagerank=0.31
station_name=Vernon Blvd & 10 St; pagerank=0.31
station_name=Vernon Blvd & 41 Rd; pagerank=0.31
station_name=Waterbury St & Stagg St; pagerank=0.31
station_name=21 St & 31 Dr; pagerank=0.3
station_name=21 St & 38 Ave; pagerank=0.3
station_name=21 St & Queens Plaza North; pagerank=0.3
station_name=31 Ave & Steinway St; pagerank=0.3
station_name=31 St & Hoyt Ave N; pagerank=0.3
station_name=35 Ave & 10 St; pagerank=0.3
station_name=9 St & 44 Rd; pagerank=0.3
station_name=Wolcott St & Dwight St; pagerank=0.3
station_name=Crescent St & 30 Ave; pagerank=0.29
station_name=E 115 St & Madison Ave; pagerank=0.29
station_name=E 118 St & 3 Ave; pagerank=0.29
station_name=E 118 St & Park Ave; pagerank=0.29
station_name=E 123 St & Lexington Ave; pagerank=0.29
station_name=Lenox Ave & W 117 St; pagerank=0.29
station_name=34 Ave & 13 St; pagerank=0.28
station_name=34 Ave & 21 St; pagerank=0.28
station_name=5 Ave & E 126 St; pagerank=0.28
station_name=Morningside Dr & Amsterdam Ave; pagerank=0.28
station_name=11 St & 43 Ave; pagerank=0.27
station_name=24 Ave & 29 St; pagerank=0.27
station_name=5 St & 51 Ave; pagerank=0.27
station_name=5 St & Market St; pagerank=0.27
station_name=Columbia St & Lorraine St; pagerank=0.27
station_name=Commerce St & Van Brunt St; pagerank=0.27
station_name=Devoe St & Morgan Ave; pagerank=0.27
station_name=Ditmars Blvd & 19 St; pagerank=0.27
station_name=Dwight St & Van Dyke St; pagerank=0.27
station_name=Henry St & W 9 St; pagerank=0.27
station_name=Newtown Ave & 23 St; pagerank=0.27
station_name=Pioneer St & Richards St; pagerank=0.27
station_name=Railroad Ave & Kay Ave; pagerank=0.27
station_name=3 Ave & E 112 St; pagerank=0.26
station_name=Bushwick Ave & Stagg St; pagerank=0.26
station_name=E 106 St & 1 Ave; pagerank=0.26
station_name=Pleasant Ave & E 120 St; pagerank=0.26
station_name=Crescent St & 34 Ave; pagerank=0.25
station_name=E 118 St & Madison Ave; pagerank=0.25
station_name=Madison Ave & E 120 St; pagerank=0.25
station_name=Soissons Landing; pagerank=0.25
station_name=35 St & Broadway; pagerank=0.24
station_name=40 Ave & Crescent St; pagerank=0.24
station_name=48 Ave & 5 St; pagerank=0.24
station_name=Vernon Blvd & 31 Ave; pagerank=0.24
station_name=10 St & 2 Ave; pagerank=0.23
station_name=27 Ave & 9 St; pagerank=0.23
station_name=Henry St & Bay St; pagerank=0.23
station_name=Henry St & Poplar St; pagerank=0.23
station_name=Knickerbocker Ave & George St; pagerank=0.23
station_name=Richards St & Delavan St; pagerank=0.23
station_name=Vernon Blvd & 30 Rd; pagerank=0.23
station_name=21 St & Hoyt Ave S; pagerank=0.22
station_name=23 Ave & 27 St; pagerank=0.22
station_name=11 St & 35 Ave; pagerank=0.2
station_name=27 Ave & 4 St; pagerank=0.2
station_name=31 Ave & 14 St; pagerank=0.2
station_name=40 Ave & 9 St; pagerank=0.2
station_name=Astoria Park S & Shore Blvd; pagerank=0.2
station_name=Lexington Ave & E 120 St; pagerank=0.19
station_name=19 St & 24 Ave; pagerank=0.18
station_name=37 St & 24 Ave; pagerank=0.18
station_name=NYCBS Depot - GOW; pagerank=0.18
station_name=9 Ave & W 22 St; pagerank=0.15
